"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cdk5",5.26860207750575e-28,-2.19130538641284,0.091,0.63,9.95344304482387e-24
"Prkca",2.29419834010151e-27,-2.25761659064339,0.241,0.891,4.33419950411976e-23
"Atf2",1.95882997141468e-26,-2.01668190711703,0.083,0.587,3.70062158199662e-22
"Bcl7a",2.02305344195339e-26,-1.79976230054576,0.078,0.565,3.82195256253835e-22
"Uba1",1.38368420914694e-25,-2.11045088688609,0.096,0.609,2.61405620792039e-21
"Nfe2l1",1.92324658362911e-25,-1.60615035336359,0.069,0.522,3.63339744579211e-21
"Prkcb",4.86974124394748e-25,-2.02362228685147,0.132,0.717,9.19991515806558e-21
"Ctbp1",3.42527888211833e-22,-2.09279620339307,0.1,0.587,6.47103686409796e-18
"Cfdp1",3.8531938898443e-20,-1.41621847931268,0.136,0.696,7.27945389669386e-16
"Huwe1",2.78414839008457e-19,-1.63048949259964,0.107,0.587,5.25981313854777e-15
"Aff4",3.03022377288119e-19,-1.612962379394,0.102,0.565,5.72469875172714e-15
"Pink1",6.05096803840599e-19,-1.65325156837225,0.097,0.543,1.14314888181566e-14
"H3f3b",2.80248350320367e-18,1.65151609372907,0.965,0.826,5.29445183425236e-14
"Nucks1",1.00003647232064e-17,-1.52184098756243,0.186,0.783,1.88926890350815e-13
"Aldoa",2.87287693297693e-17,-1.49276393423342,0.543,0.978,5.42743910178002e-13
"Smarcd1",5.31341528638348e-17,-1.40571811290318,0.116,0.587,1.00381041590357e-12
"Morf4l2",7.82484385563588e-17,-1.56352534174208,0.241,0.848,1.47826950120673e-12
"Tspyl1",1.35909678753014e-16,-1.45727830481175,0.134,0.63,2.56760565100194e-12
"Gsk3b",2.80831281548255e-16,-1.60481040901318,0.352,0.978,5.30546457100963e-12
"Hdgf",3.00986198293919e-16,-1.4887316046683,0.115,0.565,5.68623125816872e-12
"Spi1",3.76119444885803e-16,6.20167903857511,0.704,0.043,7.1056485527826e-12
"Ctnnb1",3.90928011375612e-16,-1.53259083889774,0.223,0.804,7.38541199090807e-12
"Znhit1",2.9180411570983e-15,-1.45727841304071,0.163,0.674,5.5127633539901e-11
"Zmynd11",4.16600470357132e-15,-1.22678829259336,0.17,0.696,7.87041608598694e-11
"Mtf2",4.83610672529504e-15,-1.15555620970797,0.104,0.522,9.1363728254274e-11
"Ube2b",1.11613422208169e-14,-1.41730708952165,0.324,0.891,2.10860077235672e-10
"Hp1bp3",5.77064411705519e-14,-1.22212743174403,0.261,0.891,1.09019008659407e-09
"Zbtb18",6.25225763278734e-14,-1.22276756035696,0.127,0.565,1.18117651198618e-09
"Actb",2.40805051533438e-13,1.15878477208451,0.994,1,4.54928903356971e-09
"Swi5",4.0990971134595e-13,-1.31481748615382,0.365,0.87,7.74401426674769e-09
"Gpx1",4.78405163424591e-13,2.08356917806784,0.815,0.565,9.03803034741738e-09
"Kcnq1ot1",6.36805658455186e-13,-1.21529585688721,0.186,0.696,1.20305324995354e-08
"Naa60",7.08086082843097e-13,-1.19739458053928,0.11,0.5,1.33771622770718e-08
"Nfix",2.19074299549565e-12,-1.17695229533082,0.156,0.609,4.13875166709038e-08
"Srpk2",6.28815571547116e-12,-1.38366849012404,0.222,0.696,1.18795837776681e-07
"Zbtb7a",1.02623097953753e-11,-1.10403790069444,0.223,0.761,1.93875556654231e-07
"Smarca2",1.90347546906086e-11,-1.21223542554128,0.129,0.522,3.59604585614978e-07
"Eny2",2.92802673055533e-11,-1.00227207110862,0.145,0.565,5.53162809936513e-07
"Emc10",3.00143043697057e-10,-1.33148469673689,0.323,0.804,5.67030238152481e-06
"Gpx4",8.06183284274119e-10,-1.02119585695793,0.663,0.978,1.52304146065067e-05
"Clock",2.42989754918194e-09,-1.20950084186099,0.138,0.5,4.59056244991452e-05
"Cbx3",1.10519887581482e-08,-1.03972046191216,0.181,0.587,0.000208794171618937
"Rtf1",3.30406707062408e-08,-1.01099080709741,0.222,0.652,0.000624204350982302
"Xist",3.28315688063897e-05,1.85118411675661,0.616,0.435,0.620253997890315
"Mef2a",0.000150172188755887,1.29759707452682,0.638,0.652,1
"Npm1",0.00173360242910148,1.17353474316053,0.591,0.652,1
