"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Atxn1",0.000414308409469777,-0.999260255793939,0.214,0.405,1
"Setbp1",0.000479606986774469,-1.47006419301633,0.107,0.282,1
"Chmp2a",0.000491979912203436,0.96347844675118,0.536,0.419,1
"Nsmf",0.000515587865131376,-0.712068845195423,0.25,0.473,1
"Kcnq1ot1",0.000528198121216177,-0.668004689547417,0.238,0.451,1
"Slc30a9",0.000687161947679411,-1.14440151359125,0.155,0.33,1
"Pole4",0.000698831007577557,-0.499195937812851,0.464,0.675,1
"Brd2",0.000850341671305831,-0.585563800930804,0.298,0.529,1
"Nfe2l1",0.00108144030346263,-1.04312990794911,0.143,0.318,1
"Rad21",0.0012263252705651,1.46381270144953,0.298,0.185,1
"Brd3",0.00142240956550096,-1.12861552570938,0.167,0.332,1
"Hdac2",0.00142978399576927,-0.605992413894133,0.274,0.475,1
"Tdg",0.00178470915457027,-0.927576146118008,0.143,0.308,1
"Chd8",0.00200676368377851,-0.902128014533478,0.167,0.332,1
"Phf20",0.00206301473753366,-0.412379644828812,0.202,0.401,1
"Swi5",0.00206940044424231,-0.417419473221855,0.714,0.847,1
"Atf2",0.00219546199297651,-0.931207157709698,0.214,0.369,1
"Kmt2e",0.00233720301877332,-0.543161200212141,0.452,0.647,1
"Id2",0.00257091477476065,-1.35224735594569,0.274,0.431,1
"Nfix",0.00258700293645922,-1.39451899426791,0.214,0.36,1
"Setd5",0.00268514554247192,-0.844503542162886,0.214,0.384,1
"Pink1",0.00269884589985006,-0.459441455877869,0.274,0.468,1
"Prmt5",0.00290166919790248,-1.06403571633434,0.143,0.293,1
"Scmh1",0.00313928184382264,-1.39346879207512,0.119,0.253,1
"Tpr",0.00337133766589092,0.880699303121821,0.488,0.413,1
"Auts2",0.00437510892281702,-0.705223968127127,0.31,0.462,1
"Hnrnpd",0.00493710778557374,-0.586154571738674,0.226,0.395,1
"Hdac3",0.00604376557145741,-0.839452266490669,0.19,0.327,1
"Uri1",0.00610048667354783,-0.77289941675473,0.155,0.303,1
"Prmt1",0.00644789281469275,-0.582436865213775,0.298,0.44,1
"Wac",0.00647458862911368,-0.603201230633601,0.345,0.499,1
"Zmynd8",0.0066617691653271,-0.98570660589865,0.155,0.29,1
"Gon4l",0.00787400764344116,-1.31441685968916,0.143,0.257,1
"Tonsl",0.00787536536680602,-0.459219263324822,0.417,0.594,1
"Rbbp4",0.00793932879433074,1.11181417848817,0.321,0.221,1
"Nudt21",0.00840751150925835,0.948336040268597,0.464,0.396,1
"Phf14",0.0112065427974323,-0.401413275803817,0.345,0.52,1
"Ddx17",0.0124936439560406,-0.448404168246179,0.321,0.488,1
"Hmgn2",0.0125883911335521,1.24408765094906,0.536,0.547,1
"Alkbh1",0.012927750583234,-0.790233174297589,0.238,0.358,1
"Plk2",0.0140586121730509,-0.682359694676604,0.155,0.27,1
"Dyrk1a",0.014249786922286,-0.850536158273528,0.143,0.261,1
"Cpsf6",0.0142763685749229,-0.46625126618676,0.286,0.457,1
"Vcp",0.0146232053935483,-0.433598634438911,0.5,0.667,1
"Sarnp",0.0149387115780484,-0.304231136507937,0.167,0.321,1
"Tspyl1",0.0149764976721572,-0.47235532828342,0.202,0.332,1
"Pds5b",0.0152564294321248,-0.766574797082962,0.167,0.29,1
"Ssbp1",0.0161013852906129,0.986456195811481,0.286,0.194,1
"Rbmx",0.0169809332039242,-0.8276883735878,0.202,0.321,1
"Bcl7b",0.0171156543082165,1.09902765429754,0.25,0.16,1
"Atrn",0.0173039764584028,-0.388847997031454,0.179,0.302,1
"Ddb1",0.0176285692966044,-0.405733059410459,0.143,0.261,1
"Arid4a",0.0178413370303758,-0.58036561805212,0.19,0.305,1
"Smad1",0.0185360683121904,-0.700470318054912,0.167,0.294,1
"Cfdp1",0.0191165755062432,-0.405394877759404,0.405,0.587,1
"Chtop",0.01948076863155,-0.273663475378868,0.417,0.59,1
"Foxp1",0.01967226873017,0.999020714719104,0.417,0.353,1
"Tlk1",0.019848653819242,-0.557668114230441,0.131,0.251,1
"Kansl2",0.020927504519352,-0.514348585851402,0.238,0.375,1
"Nsd1",0.0209616702019966,-0.535851170988743,0.214,0.363,1
"Cbx1",0.02428788261288,0.590985130512883,0.536,0.472,1
"Csnk2a1",0.0244481150481924,-0.41279593675218,0.262,0.382,1
"Dnajc2",0.0253564641889339,-0.47995531580332,0.155,0.277,1
"Yeats4",0.0270355319507133,-0.372876350849113,0.298,0.452,1
"Jun",0.0272843027211489,-0.43606103731336,0.143,0.263,1
"Coq7",0.0274066262248149,-0.273628664297721,0.262,0.405,1
"Ppp4c",0.032282929839876,0.698995969910381,0.429,0.354,1
"Ddx5",0.032508085176822,0.433479163635934,0.774,0.804,1
"Ccnt2",0.0330006541193093,-0.608349896108778,0.167,0.276,1
"Mphosph8",0.0331017630683781,-0.595208231524811,0.19,0.296,1
"Smarce1",0.0336320665417723,0.821801010356632,0.417,0.361,1
"Sf3b5",0.0339307966346149,0.506160007701817,0.595,0.589,1
"Cic",0.0340838968517485,-0.592406911169039,0.143,0.251,1
"Snw1",0.03517735203225,1.0131278521225,0.286,0.207,1
"Msl1",0.0353068619182282,-0.536308115322823,0.286,0.403,1
"Aff4",0.0361447110020105,-0.413731219610562,0.179,0.289,1
"Tet3",0.0402349926349685,-0.68057541168987,0.19,0.295,1
"Mef2a",0.0424977003311471,-0.381520363797684,0.476,0.622,1
"Nap1l1",0.0427112153918887,0.746616368014483,0.571,0.577,1
"Ncor1",0.0492970984688744,-0.307271424632921,0.345,0.475,1
"Utp3",0.0494484793298448,1.20807851840041,0.262,0.196,1
